farmer_id,village,district,state,main_crop,landholding_acres,recency_days,retention_t,retention_trend,monetary_12m,risk_prob,risk_tier,segment,drought_stress,recommended_action
F02207,Tal,Ratlam,Madhya Pradesh,Groundnut,2.46,29.0,0.8386939571150097,-0.07074526266903769,352567.5,0.015922059539080817,Low,Champions,False,Monitor
F02208,Tal,Ratlam,Madhya Pradesh,Groundnut,1.36,18.0,0.5208737864077669,-0.11449290310559834,165693.3,0.03250780580752815,Low,Champions,False,Monitor
F02211,Tal,Ratlam,Madhya Pradesh,Groundnut,1.43,40.0,0.8715919085312225,0.03471247590710891,175585.45,0.03273756347688747,Low,Loyal Core,False,Monitor
F02217,Tal,Ratlam,Madhya Pradesh,Groundnut,4.75,28.0,0.9908389585342335,0.20355911509000668,679880.3999999999,0.0451470302444895,Low,Champions,False,Monitor
F02220,Chikhali,Amravati,Maharashtra,Wheat,4.51,43.0,0.5052770448548813,0.06769315223743166,208720.0,0.05817921343035498,Low,Loyal Core,False,Monitor
F02222,Padegaon,Aurangabad,Maharashtra,Mustard,2.38,41.0,0.28155844155844156,0.010194805194805256,78005.65,0.8683575666842462,Critical,Stable,False,Loyalty intervention: visit + advance-payment contract
F02225,Vadki,Yavatmal,Maharashtra,Gram,4.28,51.0,0.7817408376963352,0.08251657817588387,342871.7,0.015070814593347682,Low,Loyal Core,False,Monitor
F02226,Depalpur,Indore,Madhya Pradesh,Wheat,2.1,50.0,0.3430709802028006,-0.24197000340375674,109540.0,0.1220343832412798,Low,Stable,True,Drought response: emergency liquidity + insurance linkage
F02227,Kannod,Dewas,Madhya Pradesh,Mustard,1.96,39.0,0.7850964737192282,0.22222577383785214,145818.0,0.04668830285516805,Low,Loyal Core,False,Monitor
F02231,Udaynagar,Dewas,Madhya Pradesh,Mustard,2.77,83.0,0.8389458272327966,0.3625230630051543,211844.0,0.051568070949647285,Low,Loyal Core,False,Monitor
F02233,Pardi,Yavatmal,Maharashtra,Cotton,2.18,87.0,0.8390342052313884,-0.01925456482208754,206208.15000000002,0.027630263258752723,Low,Stable,False,Monitor
F02234,Borgaon,Amravati,Maharashtra,Wheat,0.87,60.0,0.6807598039215687,-0.07769430235862462,70447.0,0.02679025292016394,Low,Stable,False,Monitor
F02243,Khategaon,Dewas,Madhya Pradesh,Mustard,3.56,78.0,1.0226618705035972,0.5145683453237411,320865.0,0.06391374996199296,Low,Loyal Core,False,Monitor
F02244,Eklara,Amravati,Maharashtra,Wheat,4.61,44.0,0.8031127557683936,-0.019675245239925143,400594.0,0.005319148936170213,Low,Champions,False,Monitor
F02245,Jatwada,Aurangabad,Maharashtra,Mustard,7.51,41.0,0.6353930766742154,-0.17253272433758904,574675.75,0.04081672106584898,Low,Champions,False,Loyalty intervention: visit + advance-payment contract
F02248,Vani,Nashik,Maharashtra,Wheat,2.63,57.0,0.9047173343317109,0.6339212255367932,174593.75,0.04598704058307829,Low,Loyal Core,False,Monitor
F02250,Kannod,Dewas,Madhya Pradesh,Mustard,3.78,70.0,0.5098619329388561,0.23007351423061556,177012.0,0.07052489244270066,Low,Stable,True,Drought response: emergency liquidity + insurance linkage
F02252,Wadner,Amravati,Maharashtra,Wheat,3.15,84.0,0.8435207823960881,0.1813233894724382,239789.0,0.017738886104461813,Low,Loyal Core,False,Monitor
F02261,Wadner,Amravati,Maharashtra,Wheat,4.68,43.0,0.8004888837155164,-0.1641871010367072,430777.5,0.015922059539080817,Low,Champions,False,Loyalty intervention: visit + advance-payment contract
F02262,Harsola,Indore,Madhya Pradesh,Wheat,2.63,72.0,0.4008,-0.2792938599921783,161684.0,0.08365594802658644,Low,Stable,True,Drought response: emergency liquidity + insurance linkage
F02263,Sakarda,Yavatmal,Maharashtra,Gram,2.42,63.0,0.8631459398069279,0.13060089476188275,228724.75,0.015070814593347682,Low,Loyal Core,False,Monitor
F02266,Kampel,Indore,Madhya Pradesh,Wheat,4.64,67.0,0.5891879816821178,-0.2065767242002351,353689.0,0.027630263258752723,Low,Loyal Core,False,Loyalty intervention: visit + advance-payment contract
F02270,Dabha,Yavatmal,Maharashtra,Cotton,4.45,62.0,0.8075313807531382,0.0213582391196111,422901.8,0.015922059539080817,Low,Loyal Core,False,Monitor
F02272,Sailana,Ratlam,Madhya Pradesh,Groundnut,4.67,52.0,0.4417145844223732,0.029682128455620738,304375.8,0.08365594802658644,Low,Loyal Core,False,Monitor
F02273,Shahapur,Aurangabad,Maharashtra,Mustard,1.96,26.0,0.7993548387096775,-0.01699454538886669,167401.8,0.024177939468192043,Low,Loyal Core,False,Monitor
F02274,Nagda,Ujjain,Madhya Pradesh,Wheat,0.92,59.0,0.6081003993154593,-0.3967539696165795,79333.4,0.05751822635632443,Low,Stable,False,Loyalty intervention: visit + advance-payment contract
F02279,Sakarda,Yavatmal,Maharashtra,Gram,2.52,57.0,0.9009900990099009,0.14853203076235888,238582.6,0.02332669452245891,Low,Loyal Core,False,Monitor
F02280,Depalpur,Indore,Madhya Pradesh,Wheat,1.9,31.0,0.561540608428691,-0.23152229574532424,134788.0,0.027678772117850005,Low,Loyal Core,False,Loyalty intervention: visit + advance-payment contract
F02281,Hiwra,Aurangabad,Maharashtra,Mustard,4.25,33.0,0.8225568349571892,0.048462771734367305,399763.3,0.011224660747193835,Low,Champions,False,Monitor
F02285,Depalpur,Indore,Madhya Pradesh,Wheat,1.47,37.0,0.6081758580794446,-0.3104808583384656,111646.0,0.04812912581864644,Low,Loyal Core,False,Loyalty intervention: visit + advance-payment contract
F02289,Sanwer,Indore,Madhya Pradesh,Wheat,1.78,68.0,0.2128536116451524,-0.22029139777104348,66557.0,0.16521620142309798,Low,Needs Attention,True,Drought response: emergency liquidity + insurance linkage
F02292,Depalpur,Indore,Madhya Pradesh,Wheat,4.98,59.0,0.5160459587955626,-0.38390684913270534,374131.0,0.05817921343035498,Low,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02294,Vani,Nashik,Maharashtra,Paddy,4.65,44.0,0.8959608323133414,0.6140362811735391,285612.1,0.05020582160352697,Low,Loyal Core,False,Monitor
F02296,Dabha,Yavatmal,Maharashtra,Gram,2.65,24.0,0.7279210093252881,-0.012338730934452147,226853.2,0.02679025292016394,Low,Champions,False,Monitor
F02298,Udaynagar,Dewas,Madhya Pradesh,Mustard,4.64,57.0,0.5898963730569948,0.3496953680318692,232378.0,0.051565845403943475,Low,Loyal Core,False,Monitor
F02300,Garkheda,Aurangabad,Maharashtra,Mustard,0.83,40.0,0.7255216693418941,-0.004208060387835499,67090.5,0.024774123887905876,Low,Stable,False,Monitor
F02301,Satwas,Dewas,Madhya Pradesh,Mustard,1.76,19.0,0.780440414507772,0.2504173198195503,143525.0,0.03645919197890128,Low,Loyal Core,False,Monitor
F02302,Shahapur,Aurangabad,Maharashtra,Mustard,2.39,30.0,0.5474701534963048,0.08270577822609299,137689.2,0.05751822635632443,Low,Loyal Core,False,Monitor
F02304,Titrod,Ujjain,Madhya Pradesh,Wheat,4.6,66.0,0.4094026548672567,-0.39840222318152396,302030.8,0.07640577332358155,Low,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02305,Borgaon,Amravati,Maharashtra,Other,3.39,50.0,0.48735019973368837,-0.13215149205345417,218218.5,0.05751822635632443,Low,Loyal Core,False,Monitor
F02306,Palkhed,Nashik,Maharashtra,Paddy,1.19,90.0,0.5368241805023414,0.40799909550045244,46183.25,0.05817921343035498,Low,Needs Attention,False,Monitor
F02307,Jatwada,Aurangabad,Maharashtra,Mustard,3.27,74.0,0.7633946030504497,0.005913740141611834,290615.3,0.015070814593347682,Low,Loyal Core,False,Monitor
F02309,Eklara,Amravati,Maharashtra,Wheat,2.35,24.0,0.41144114411441146,-0.14167562498128639,136464.0,0.07131026901424076,Low,Loyal Core,False,Monitor
F02313,Ghatia,Ujjain,Madhya Pradesh,Wheat,3.48,50.0,0.31220419202163624,-0.12375234403368152,129462.6,0.15060581181270835,Low,Stable,True,Drought response: emergency liquidity + insurance linkage
F02316,Piploda,Ratlam,Madhya Pradesh,Mustard,2.13,80.0,0.8899196042053186,0.2201665177855655,261641.95,0.027678772117850005,Low,Loyal Core,False,Monitor
F02323,Bicholi,Indore,Madhya Pradesh,Wheat,0.87,22.0,0.1795817958179582,-0.6225290221239943,45812.0,0.08365594802658644,Low,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02325,Nagda,Ujjain,Madhya Pradesh,Wheat,3.8,24.0,0.3462341639983294,-0.17787033371241667,196473.59999999998,0.08365594802658644,Low,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02328,Sirsam,Nashik,Maharashtra,Paddy,9.12,53.0,0.3118077937298564,0.17854140440264366,224060.1,0.5411111111111111,High,Loyal Core,False,Loyalty intervention: visit + advance-payment contract
F02338,Unhel,Ujjain,Madhya Pradesh,Wheat,3.62,45.0,0.570967268457361,-0.17720210435384565,254238.0,0.02332669452245891,Low,Loyal Core,False,Loyalty intervention: visit + advance-payment contract
F02339,Hiwra,Aurangabad,Maharashtra,Mustard,3.28,54.0,0.5250552689756816,0.09155305238290129,186085.35,0.05817921343035498,Low,Loyal Core,False,Monitor
F02345,Khachrod,Ujjain,Madhya Pradesh,Wheat,1.29,17.0,0.5177981651376147,-0.17575022195915957,87209.54999999999,0.026194068500450106,Low,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02360,Bagli,Dewas,Madhya Pradesh,Mustard,4.13,40.0,0.7977528089887641,0.29487774364637,300951.0,0.045848292516579264,Low,Loyal Core,False,Monitor
F02363,Sirsam,Nashik,Maharashtra,Wheat,5.75,23.0,0.8309798519028758,0.6627022806513269,336829.94999999995,0.027630263258752723,Low,Champions,False,Monitor
F02365,Piploda,Ratlam,Madhya Pradesh,Mustard,1.38,20.0,0.2251356238698011,-0.3905612638162611,101254.35,0.8553653289208999,Critical,Loyal Core,False,Loyalty intervention: visit + advance-payment contract
F02366,Titrod,Ujjain,Madhya Pradesh,Wheat,7.4,30.0,0.5125718122808326,-0.4248384662147171,621255.0,0.05817921343035498,Low,Champions,True,Drought response: emergency liquidity + insurance linkage
F02368,Chandur K,Yavatmal,Maharashtra,Gram,4.15,61.0,0.46376294180649763,-0.02860482532165287,214793.95,0.07447400026016378,Low,Loyal Core,False,Monitor
F02369,Garkheda,Aurangabad,Maharashtra,Mustard,2.5,24.0,0.4922071392659628,0.031223828485629046,132916.65000000002,0.05817921343035498,Low,Loyal Core,False,Monitor
F02371,Palkhed,Nashik,Maharashtra,Wheat,2.45,19.0,0.9946546931793886,0.7211292112171821,167944.95,0.051568070949647285,Low,Champions,False,Monitor
F02372,Sakarda,Yavatmal,Maharashtra,Cotton,4.54,76.0,0.4656319290465632,-0.04304550961292214,265177.5,0.08365594802658644,Low,Loyal Core,False,Monitor
F02374,Bicholi,Indore,Madhya Pradesh,Wheat,2.55,58.0,0.32897196261682243,-0.21655888085778946,126430.0,0.1220343832412798,Low,Stable,True,Drought response: emergency liquidity + insurance linkage
F02382,Ambodi,Yavatmal,Maharashtra,Cotton,3.1,75.0,0.6551868962620748,0.000649816575294393,233467.5,0.024177939468192043,Low,Loyal Core,False,Monitor
F02383,Namli,Ratlam,Madhya Pradesh,Mustard,1.52,18.0,0.7476948868398994,0.0009570457960085266,179362.59999999998,0.025906469004466897,Low,Champions,False,Monitor
F02385,Hiwra,Aurangabad,Maharashtra,Mustard,3.72,88.0,0.65888,-0.07360969982342547,288978.2,0.024774123887905876,Low,Loyal Core,False,Monitor
F02390,Borgaon,Amravati,Maharashtra,Wheat,0.95,53.0,0.6900891452543262,-0.023478693941653805,75097.0,0.01918631546990878,Low,Stable,False,Monitor
F02391,Kampel,Indore,Madhya Pradesh,Wheat,3.82,58.0,0.41697671214000276,-0.2768388593674517,233598.0,0.06406009431123585,Low,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02392,Khedgaon,Nashik,Maharashtra,Wheat,3.41,23.0,0.8539465506525792,0.6076380756556813,217292.05000000002,0.04212666401456546,Low,Champions,False,Monitor
F02394,Kannod,Dewas,Madhya Pradesh,Mustard,4.39,23.0,0.35863489261547515,0.07814106545498128,147594.0,0.27215470915594675,Moderate,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02397,Pardi,Yavatmal,Maharashtra,Cotton,1.25,33.0,0.7984790874524716,-0.018807564626302953,112384.0,0.025906469004466897,Low,Loyal Core,False,Monitor
F02406,Satwas,Dewas,Madhya Pradesh,Mustard,7.48,84.0,0.7495081967213115,0.21687952025072332,532167.0,0.02922004472852855,Low,Loyal Core,False,Monitor
F02412,Sonkatch,Dewas,Madhya Pradesh,Mustard,5.36,27.0,0.8385358185492926,0.23199152485416086,446091.0,0.027678772117850005,Low,Champions,False,Monitor
F02419,Kannod,Dewas,Madhya Pradesh,Mustard,1.68,66.0,0.5625462620281273,0.2600887951094127,86064.0,0.05817921343035498,Low,Needs Attention,False,Monitor
F02420,Palkhed,Nashik,Maharashtra,Wheat,4.78,76.0,0.3539025667888947,0.2773523749084665,115711.59999999999,0.7931869892317324,Critical,Stable,False,Loyalty intervention: visit + advance-payment contract
F02422,Sonkatch,Dewas,Madhya Pradesh,Mustard,1.93,45.0,0.7536945812807881,0.24645694557511866,144061.0,0.05090708387561673,Low,Loyal Core,False,Monitor
F02423,Garkheda,Aurangabad,Maharashtra,Mustard,2.35,30.0,0.5202913631633715,-0.012322433176375158,136082.75,0.04414767488901252,Low,Loyal Core,False,Monitor
F02425,Palkhed,Nashik,Maharashtra,Wheat,1.91,68.0,0.9067385444743935,0.7613420084671009,111884.90000000001,0.05386171570387867,Low,Stable,False,Monitor
F02429,Kannod,Dewas,Madhya Pradesh,Mustard,3.82,54.0,0.49950281736824664,0.08479847409247476,225208.0,0.07052489244270066,Low,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02434,Khedgaon,Nashik,Maharashtra,Wheat,4.44,39.0,0.6286236019173704,0.5214262080458444,173275.2,0.04943906876736292,Low,Loyal Core,False,Monitor
F02440,Kannod,Dewas,Madhya Pradesh,Mustard,2.75,18.0,0.773784355179704,0.24974968220886073,214736.0,0.03575792970681152,Low,Champions,False,Monitor
F02441,Padegaon,Aurangabad,Maharashtra,Soybean,2.05,48.0,0.8265822784810126,-0.1296261472396082,201155.6,0.024774123887905876,Low,Loyal Core,False,Monitor
F02442,Karmad,Aurangabad,Maharashtra,Mustard,4.42,25.0,0.7610188895248998,-0.12792932190062078,400057.5,0.024774123887905876,Low,Champions,False,Monitor
F02444,Mangliya,Indore,Madhya Pradesh,Wheat,1.29,22.0,0.4548262548262548,-0.3112556165187744,88698.0,0.05817921343035498,Low,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02445,Sonkatch,Dewas,Madhya Pradesh,Mustard,5.05,23.0,1.0279937791601867,0.4648552421761246,467212.0,0.037299202317490066,Low,Champions,False,Monitor
F02451,Chikhali,Amravati,Maharashtra,Wheat,4.74,44.0,0.729340567612688,0.09243306646220473,365922.0,0.011833374293438191,Low,Champions,False,Monitor
F02452,Chikhali,Amravati,Maharashtra,Wheat,2.91,41.0,0.7578084997439837,-0.0006660765272028524,274875.0,0.005319148936170213,Low,Loyal Core,False,Monitor
F02453,Khategaon,Dewas,Madhya Pradesh,Mustard,2.04,59.0,0.5830851697438951,0.282852881706729,99266.0,0.05817921343035498,Low,Stable,False,Monitor
F02454,Sakarda,Yavatmal,Maharashtra,Gram,0.99,25.0,0.7544910179640718,0.0072732119227363334,77228.7,0.017421182711435286,Low,Loyal Core,False,Monitor
F02458,Garkheda,Aurangabad,Maharashtra,Mustard,2.65,57.0,0.4712264150943396,0.00118750458850303,151989.75,0.06406009431123585,Low,Stable,False,Monitor
F02460,Piploda,Ratlam,Madhya Pradesh,Groundnut,1.35,87.0,0.9101123595505617,-0.023307162104254098,199449.40000000002,0.05817921343035498,Low,Stable,False,Monitor
F02461,Pardi,Yavatmal,Maharashtra,Cotton,4.49,63.0,0.7814526588845655,0.15470739050107185,354636.25,0.013892732258307967,Low,Loyal Core,False,Monitor
F02465,Sonkatch,Dewas,Madhya Pradesh,Mustard,3.35,-95.0,0.8325599381283837,0.39117640583576047,241754.0,0.03945935356191767,Low,Champions,False,Monitor
F02466,Khachrod,Ujjain,Madhya Pradesh,Wheat,2.89,24.0,0.45965389850281935,-0.38996101840030184,195328.6,0.05817921343035498,Low,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02468,Barnagar,Ujjain,Madhya Pradesh,Wheat,1.77,26.0,0.5914906277893484,-0.149856131178556,130467.8,0.026194068500450106,Low,Loyal Core,False,Monitor
F02469,Bicholi,Indore,Madhya Pradesh,Wheat,2.35,43.0,0.407502679528403,-0.09768250565678216,118248.0,0.06406009431123585,Low,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02472,Karmad,Aurangabad,Maharashtra,Mustard,3.41,35.0,0.45473684210526316,-0.04420158676947139,185828.4,0.07640577332358155,Low,Loyal Core,False,Monitor
F02473,Ghatia,Ujjain,Madhya Pradesh,Wheat,1.94,46.0,0.2882165605095542,-0.14501959109394436,72578.95,0.1220343832412798,Low,Stable,True,Drought response: emergency liquidity + insurance linkage
F02474,Udaynagar,Dewas,Madhya Pradesh,Mustard,2.43,31.0,0.44294213088155765,0.1538945118339386,91977.0,0.10714285714285715,Low,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02475,Titrod,Ujjain,Madhya Pradesh,Wheat,1.39,19.0,0.5499825844653432,-0.27513665241859964,107345.05,0.033869809853699064,Low,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02478,Udaynagar,Dewas,Madhya Pradesh,Mustard,6.64,29.0,0.7706388431264872,0.3295397973877574,466391.0,0.036597940045400304,Low,Champions,False,Monitor
F02479,Vadki,Yavatmal,Maharashtra,Gram,3.04,77.0,0.4973797046212482,0.007514839756383396,167247.35,0.06406009431123585,Low,Stable,False,Monitor
F02481,Unhel,Ujjain,Madhya Pradesh,Wheat,3.56,91.0,0.3421366501959448,-0.2457668283374303,175499.95,0.08520062385430734,Low,Stable,True,Drought response: emergency liquidity + insurance linkage
F02483,Shahapur,Aurangabad,Maharashtra,Mustard,2.61,82.0,0.48792508624938397,0.04554098028911907,136509.3,0.08365594802658644,Low,Stable,False,Monitor
F02486,Chandur K,Yavatmal,Maharashtra,Cotton,8.08,90.0,0.5142364106988784,0.07418965051183768,458421.45,0.05817921343035498,Low,Loyal Core,False,Monitor
F02488,Ghatia,Ujjain,Madhya Pradesh,Wheat,3.95,74.0,0.14802448525319978,-0.31741980247599627,133876.9,0.1220343832412798,Low,Stable,True,Drought response: emergency liquidity + insurance linkage
F02489,Chandur K,Yavatmal,Maharashtra,Gram,4.05,82.0,0.6301369863013698,0.06908544704159814,295021.0,0.04668830285516805,Low,Loyal Core,False,Monitor
F02491,Dindori,Nashik,Maharashtra,Paddy,2.04,33.0,0.645961077046121,0.49954980447897,86340.2,0.06986390536867011,Low,Loyal Core,False,Monitor
F02492,Mangliya,Indore,Madhya Pradesh,Wheat,3.27,86.0,0.43044271265130163,-0.2506099189276456,192108.0,0.06406009431123585,Low,Stable,True,Drought response: emergency liquidity + insurance linkage
F02496,Fulsungi,Amravati,Maharashtra,Wheat,3.99,65.0,0.7846574661196072,0.0596510410360811,339088.5,0.005319148936170213,Low,Loyal Core,False,Monitor
F02499,Vani,Nashik,Maharashtra,Paddy,2.1,20.0,0.7424629535002555,0.5911103936969915,96542.05,0.05086458313185371,Low,Loyal Core,False,Monitor
F02501,Fulsungi,Amravati,Maharashtra,Wheat,2.44,33.0,0.5208382387567695,0.062431159110751755,130996.0,0.057634610926406614,Low,Loyal Core,False,Monitor
F02503,Vani,Nashik,Maharashtra,Wheat,4.25,40.0,0.6844859813084112,0.49026498215515124,209123.25,0.04325891039137705,Low,Loyal Core,False,Monitor
F02504,Khachrod,Ujjain,Madhya Pradesh,Wheat,2.54,46.0,0.21691586699397455,-0.6774888448276494,154936.9,0.07640577332358155,Low,Stable,True,Drought response: emergency liquidity + insurance linkage
F02507,Mangliya,Indore,Madhya Pradesh,Wheat,3.14,54.0,0.4958677685950413,0.16851970229669877,145781.0,0.08681967927250946,Low,Stable,True,Drought response: emergency liquidity + insurance linkage
F02508,Dabha,Yavatmal,Maharashtra,Cotton,2.55,31.0,0.47271714922049,0.014223471375520214,147430.8,0.08365594802658644,Low,Loyal Core,False,Monitor
F02510,Khategaon,Dewas,Madhya Pradesh,Mustard,2.1,42.0,0.1535532994923858,-0.10796807752038493,48291.0,0.38472036214404676,Moderate,Stable,True,Drought response: emergency liquidity + insurance linkage
F02513,Kannod,Dewas,Madhya Pradesh,Mustard,11.27,22.0,0.8010680907877171,0.29260638542863704,810260.0,0.04265022971475034,Low,Champions,False,Monitor
F02514,Chandur K,Yavatmal,Maharashtra,Gram,3.25,38.0,0.5183464932652114,0.031405368873887785,174412.5,0.05751822635632443,Low,Loyal Core,False,Monitor
F02515,Karmad,Aurangabad,Maharashtra,Mustard,2.76,26.0,0.6963144963144963,-0.02043982374560893,240009.2,0.021509867957077912,Low,Champions,False,Monitor
F02516,Eklara,Amravati,Maharashtra,Wheat,2.22,60.0,0.8225766871165645,-0.17273947213402108,223890.0,0.022946062715380525,Low,Loyal Core,False,Loyalty intervention: visit + advance-payment contract
F02517,Fulsungi,Amravati,Maharashtra,Wheat,3.64,27.0,0.5732503888024885,0.052150644556964165,194317.0,0.02851878245643879,Low,Loyal Core,False,Monitor
F02520,Shahapur,Aurangabad,Maharashtra,Mustard,1.51,64.0,0.18480000000000002,-0.23498798586572434,50750.700000000004,0.9377309682187731,Critical,Needs Attention,False,Loyalty intervention: visit + advance-payment contract
F02525,Wadner,Amravati,Maharashtra,Wheat,3.21,33.0,0.5753840657377635,0.07367990759188758,180318.5,0.02708258769813618,Low,Loyal Core,False,Monitor
F02529,Sanwer,Indore,Madhya Pradesh,Wheat,1.09,77.0,0.40314401622718055,-0.2625647960333558,64871.0,0.07131026901424076,Low,Needs Attention,True,Drought response: emergency liquidity + insurance linkage
F02531,Palkhed,Nashik,Maharashtra,Wheat,3.82,51.0,0.878551853454493,0.7030103912072752,215294.45,0.033396325005214215,Low,Loyal Core,False,Monitor
F02532,Padegaon,Aurangabad,Maharashtra,Mustard,1.2,63.0,0.6912242686890574,-0.11695489392048497,96983.7,0.04668830285516805,Low,Stable,False,Monitor
F02533,Jaora,Ratlam,Madhya Pradesh,Groundnut,0.6,44.0,0.4381551362683438,-0.008364388349652863,38840.25,0.09253246753246754,Low,Stable,False,Monitor
F02534,Khachrod,Ujjain,Madhya Pradesh,Other,2.01,28.0,0.05798657718120806,-0.43623834683095,56813.549999999996,0.08365594802658644,Low,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02539,Titrod,Ujjain,Madhya Pradesh,Soybean,6.96,68.0,0.3031959629941127,-0.13666595561053851,264044.4,0.09253246753246754,Low,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02540,Pardi,Yavatmal,Maharashtra,Cotton,2.57,17.0,0.5692051139521958,-0.041608590544592206,183288.8,0.033974887706075,Low,Champions,False,Monitor
F02541,Garkheda,Aurangabad,Maharashtra,Mustard,2.26,21.0,0.45866666666666667,-0.0961151346332405,134308.75,0.06406009431123585,Low,Loyal Core,False,Monitor
F02542,Khategaon,Dewas,Madhya Pradesh,Mustard,8.49,29.0,0.8497587870434183,0.25104910962406357,708404.0,0.04081672106584898,Low,Champions,False,Monitor
F02543,Depalpur,Indore,Madhya Pradesh,Wheat,2.27,18.0,0.44836956521739124,-0.19489419189835833,137008.0,0.05222683247797403,Low,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02547,Sailana,Ratlam,Madhya Pradesh,Groundnut,4.21,17.0,0.6915213469633193,0.08353508676580967,463805.95000000007,0.02060626008245301,Low,Champions,False,Monitor
F02549,Piploda,Ratlam,Madhya Pradesh,Groundnut,0.95,71.0,0.1818181818181818,-0.360571028201086,55869.3,0.7845125164690383,Critical,Needs Attention,False,Loyalty intervention: visit + advance-payment contract
F02550,Mangliya,Indore,Madhya Pradesh,Other,3.56,69.0,0.16381785860795842,-0.505495991455574,163517.0,0.1220343832412798,Low,Stable,True,Drought response: emergency liquidity + insurance linkage
F02554,Vani,Nashik,Maharashtra,Wheat,1.34,45.0,0.5272938443670151,0.4180411753278692,45338.200000000004,0.05817921343035498,Low,Stable,False,Monitor
F02556,Dindori,Nashik,Maharashtra,Paddy,3.28,51.0,0.6533858267716536,0.5255997940822034,138565.75,0.05751822635632443,Low,Stable,False,Monitor
F02559,Dabha,Yavatmal,Maharashtra,Cotton,9.06,19.0,0.7678843226788432,0.0755647668491084,765177.3999999999,0.024774123887905876,Low,Champions,False,Monitor
F02561,Sonkatch,Dewas,Madhya Pradesh,Mustard,1.42,67.0,0.30927835051546393,-0.2034998852635963,65139.0,0.15060581181270835,Low,Needs Attention,True,Drought response: emergency liquidity + insurance linkage
F02563,Vani,Nashik,Maharashtra,Wheat,1.86,56.0,0.8718481162859686,0.6203159405964895,116095.54999999999,0.051565845403943475,Low,Stable,False,Monitor
F02564,Palkhed,Nashik,Maharashtra,Wheat,4.97,31.0,0.8444444444444446,0.6233748503262051,268048.05,0.03214137905717364,Low,Champions,False,Monitor
F02566,Sonkatch,Dewas,Madhya Pradesh,Mustard,3.38,-96.0,0.24606525911708255,-0.20703910019599542,130515.0,0.24021620142309796,Moderate,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02568,Nagda,Ujjain,Madhya Pradesh,Wheat,2.3,71.0,0.3932898415657037,-0.3167960924008274,145536.5,0.08365594802658644,Low,Stable,True,Drought response: emergency liquidity + insurance linkage
F02569,Khachrod,Ujjain,Madhya Pradesh,Soybean,3.15,22.0,0.49633601429848084,-0.2424366973916119,198693.9,0.05751822635632443,Low,Champions,True,Drought response: emergency liquidity + insurance linkage
F02573,Sailana,Ratlam,Madhya Pradesh,Mustard,1.4,48.0,0.5385375494071146,0.033611441032730394,110280.8,0.05817921343035498,Low,Stable,False,Monitor
F02578,Eklara,Amravati,Maharashtra,Wheat,2.75,67.0,0.5749293119698399,0.0066473736438485975,170500.0,0.03343882574897723,Low,Stable,False,Monitor
F02579,Depalpur,Indore,Madhya Pradesh,Wheat,4.12,43.0,0.291582406471183,-0.22937116943847818,184369.0,0.1220343832412798,Low,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02580,Dabha,Yavatmal,Maharashtra,Gram,2.62,65.0,0.40247678018575855,-0.08139418755617689,122938.0,0.10714285714285715,Low,Stable,False,Monitor
F02582,Pardi,Yavatmal,Maharashtra,Gram,2.9,23.0,0.45508390918065167,-0.10196307068512012,172721.6,0.07131026901424076,Low,Loyal Core,False,Monitor
F02584,Bicholi,Indore,Madhya Pradesh,Wheat,3.02,42.0,0.1579551040471899,-0.3257523543163148,111954.0,0.206024531024531,Moderate,Loyal Core,True,Drought response: emergency liquidity + insurance linkage
F02585,Sakarda,Yavatmal,Maharashtra,Gram,2.97,21.0,0.627,0.04941379310344829,195902.2,0.02851878245643879,Low,Champions,False,Monitor
F02587,Chandur K,Yavatmal,Maharashtra,Gram,2.18,51.0,0.8523351648351649,0.0617285112148126,204376.59999999998,0.02561413422649466,Low,Loyal Core,False,Monitor
F02588,Sailana,Ratlam,Madhya Pradesh,Mustard,4.9,72.0,0.5157054582904222,-0.00047885244834400265,360772.69999999995,0.03557067278121521,Low,Loyal Core,False,Monitor
F02589,Vani,Nashik,Maharashtra,Wheat,2.12,24.0,0.7484003071410289,0.6235637058338394,98888.0,0.05133806798033856,Low,Loyal Core,False,Monitor
F02590,Wadner,Amravati,Maharashtra,Wheat,2.36,40.0,0.5830494037478705,-0.0948000586177209,175844.0,0.027630263258752723,Low,Loyal Core,False,Monitor
