TXN_ID,TXN_DATE,FARMER_ID,TXN_TYPE,ITEM,QTY,RATE_INR,AMOUNT_INR,GID
T014699,11/08/2021,F01448,FPO_DELIVERY,PADDY,1734 kg,INR 2590.00,INR 44910.60,BRD-NSK
T014700,06/16/2021,F01448,INPUT_PURCHASE,DAP,305 kgs,INR 32.74,INR 9985.70,BRD-NSK
T014701,07/03/2021,F01448,input,SEEDS,177 kg,INR 77.67,INR 13747.59,BRD-NSK
T014702,10/15/2021,F01450,FPO_DELIVERY,paddy,224 kg,INR 2175.00,INR 4872.00,BRD-NSK
T014703,11/05/2021,F01450,D,PADDY,4448 kg,INR 2175.00,INR 96744.00,BRD-NSK
T014704,07/11/2021,f01450,FERT_PURCHASE,Bio-pesticide,166 kgs,INR 322.44,INR 53525.04,BRD-NSK
T014705,06/16/2021,F01450,FERT_PURCHASE,NPK 10:26:26,42 kgs,INR 53.50,INR 2247.00,BRD-NSK
T014706,06/05/2021,F01450,FERT_PURCHASE,PP chemicals,279 kgs,INR 682.88,INR 190523.52,BRD-NSK
T014707,06/08/2021,f01450,INPUT_PURCHASE,Seeds,174 kgs,INR 75.82,INR 13192.68,BRD-NSK
T014708,06/20/2021,F01450,loan,EMI,,,INR 5300.00,BRD-NSK
T014709,10/29/2021,F01453,D,PADDY,"7,292.00 kgs",INR 2320.00,INR 169174.40,BRD-NSK
T014710,06/25/2021,F01453,input,FERTILIZER 50kg bag,89 kg,INR 41.31,INR 3676.59,BRD-NSK
T014711,07/01/2021,F01453,I,Hybrid Seeds,294 kgs,INR 113.41,INR 33342.54,BRD-NSK
T014712,10/31/2021,F01457,Delivery,paddy,"2,618.00 kgs",INR 2410.00,INR 63093.80,BRD-NSK
T014713,06/25/2021,F01457,I,SEEDS,65 kg,INR 118.59,INR 7708.35,BRD-NSK
T014714,06/24/2021,F01457,INPUT_PURCHASE,Hybrid Seeds,306 kg,INR 60.18,INR 18415.08,BRD-NSK
T016049,10/24/2021,F02237,D,PADDY,"10,747.00 kgs",INR 2445.00,INR 262764.15,BRD-NSK
T016050,11/12/2021,F02237,FPO_DELIVERY,Paddy,1859 kg,INR 2445.00,INR 45452.55,BRD-NSK
T016051,06/22/2021,F02237,Input Purchase,NPK 10:26:26,65 kg,INR 37.16,INR 2415.40,BRD-NSK
T016052,06/09/2021,F02237,INPUT_PURCHASE,Bio-pesticide,99 kgs,INR 284.14,INR 28129.86,BRD-NSK
T016053,07/08/2021,F02237,I,SEEDS,283 kg,INR 72.58,INR 20540.14,BRD-NSK
T016054,09/25/2021,F02237,Loan Repayment,Loan Repayment,,,INR 3600.00,BRD-NSK
T016059,10/14/2021,F02241,Delivery,Sona Masoori Paddy,1526 kg,INR 2490.00,INR 37997.40,BRD-NSK
T016060,10/31/2021,F02241,DELIVERY,Paddy (Rainfed),7906 kg,INR 2490.00,INR 196859.40,BRD-NSK
T016061,07/04/2021,f02241,INPUT_PURCHASE,Fertilizer,178 kg,INR 59.88,INR 10658.64,BRD-NSK
T016062,06/02/2021,F02241,Input Purchase,DAP,28 kgs,INR 30.82,INR 862.96,BRD-NSK
T016063,06/07/2021,F02241,I,Urea,50 kgs,INR 36.22,INR 1811.00,BRD-NSK
T016064,06/12/2021,F02241,FERT_PURCHASE,NPK 10:26:26,82 kgs,INR 55.77,INR 4573.14,BRD-NSK
T016082,10/28/2021,F02248,Delivery,PADDY,"4,605.00 kgs",INR 2280.00,INR 104994.00,BRD-NSK
T016083,06/19/2021,F02248,I,Urea,163 kg,INR 52.34,INR 8531.42,BRD-NSK
T016097,10/07/2021,F02260,D,PADDY,1762 kg,INR 2660.00,INR 46869.20,BRD-NSK
T016098,06/06/2021,F02260,input,FERTILIZER 50kg bag,28 kg,INR 34.37,INR 962.36,BRD-NSK
T016099,06/15/2021,F02260,loan,EMI,,,INR 5000.00,BRD-NSK
T016100,07/27/2021,F02260,LOAN_REPAY,EMI,,,INR 900.00,BRD-NSK
T016157,10/11/2021,F02287,Delivery,Paddy (Rainfed),536.00 kgs,INR 2225.00,INR 11926.00,BRD-NSK
T016158,11/18/2021,F02287,FPO_DELIVERY,Sona Masoori Paddy,"2,341.00 kgs",INR 2225.00,INR 52087.25,BRD-NSK
T016167,11/08/2021,F02294,DELIVERY,Sona Masoori Paddy,"2,190.00 kgs",INR 2575.00,INR 56392.50,BRD-NSK
T016168,11/22/2021,F02294,FPO_DELIVERY,Paddy,7378 kg,INR 2575.00,INR 189983.50,BRD-NSK
T016169,07/04/2021,F02294,input,DAP,39 kg,INR 54.63,INR 2130.57,BRD-NSK
T016170,06/25/2021,F02294,INPUT_PURCHASE,DAP,64 kgs,INR 40.13,INR 2568.32,BRD-NSK
T016171,06/02/2021,F02294,Input Purchase,PPC,220 kg,INR 283.14,INR 62290.80,BRD-NSK
T016172,06/28/2021,F02294,loan,Loan Repayment,,,INR 2300.00,BRD-NSK
T016189,11/16/2021,F02303,Delivery,paddy,630.00 kgs,INR 2445.00,INR 15403.50,BRD-NSK
T016190,11/12/2021,F02303,D,Paddy (Rainfed),121.00 kgs,INR 2445.00,INR 2958.45,BRD-NSK
T016201,11/24/2021,F02306,DELIVERY,Sona Masoori Paddy,"1,339.00 kgs",INR 2405.00,INR 32202.95,BRD-NSK
T016202,06/08/2021,F02306,Input Purchase,NPK 10:26:26,273 kg,INR 30.91,INR 8438.43,BRD-NSK
T016232,11/08/2021,F02317,Delivery,PADDY,5927 kg,INR 2420.00,INR 143433.40,BRD-NSK
T016233,07/03/2021,F02317,input,PPC,88 kg,INR 319.52,INR 28117.76,BRD-NSK
T016238,11/03/2021,F02322,D,PADDY,2064 kg,INR 2400.00,INR 49536.00,BRD-NSK
T016239,10/23/2021,f02322,D,Sona Masoori Paddy,4345 kg,INR 2400.00,INR 104280.00,BRD-NSK
T016240,06/08/2021,f02322,FERT_PURCHASE,DAP,114 kgs,INR 47.48,INR 5412.72,BRD-NSK
T016241,07/07/2021,F02322,input,SEEDS,44 kg,INR 101.80,INR 4479.20,BRD-NSK
T016242,06/30/2021,F02322,input,DAP,86 kgs,INR 58.65,INR 5043.90,BRD-NSK
T016243,06/02/2021,F02322,I,Seeds,232 kgs,INR 88.01,INR 20418.32,BRD-NSK
T016244,09/16/2021,F02322,loan,Loan Repayment,,,INR 800.00,BRD-NSK
T016245,06/26/2021,F02322,L,EMI,,,INR 6100.00,BRD-NSK
T016254,11/22/2021,F02328,Delivery,PADDY,"9,293.00 kgs",INR 2315.00,INR 215132.95,BRD-NSK
T016255,07/02/2021,F02328,INPUT_PURCHASE,SEEDS,59 kg,INR 60.01,INR 3540.59,BRD-NSK
T016256,06/17/2021,F02328,Input Purchase,PPC,189 kg,INR 284.62,INR 53793.18,BRD-NSK
T016257,06/18/2021,F02328,FERT_PURCHASE,Urea,265 kgs,INR 44.94,INR 11909.10,BRD-NSK
T016323,10/18/2021,F02359,delivery,Sona Masoori Paddy,"5,060.00 kgs",INR 2250.00,INR 113850.00,BRD-NSK
T016324,06/21/2021,F02359,input,FERTILIZER 50kg bag,39 kg,INR 39.58,INR 1543.62,BRD-NSK
T016331,10/03/2021,F02363,Delivery,Sona Masoori Paddy,"7,732.00 kgs",INR 2430.00,INR 187887.60,BRD-NSK
T016332,06/05/2021,F02363,FERT_PURCHASE,DAP,89 kgs,INR 51.58,INR 4590.62,BRD-NSK
T016333,06/15/2021,F02363,I,PP chemicals,94 kg,INR 539.59,INR 50721.46,BRD-NSK
T016351,11/30/2021,F02371,FPO_DELIVERY,PADDY,334.00 kgs,INR 2345.00,INR 7832.30,BRD-NSK
T016352,10/14/2021,F02371,delivery,Sona Masoori Paddy,3524 kg,INR 2345.00,INR 82637.80,BRD-NSK
T016353,06/29/2021,F02371,input,Bio-pesticide,227 kg,INR 649.13,INR 147352.51,BRD-NSK
T016405,11/04/2021,F02388,FPO_DELIVERY,Paddy,3224 kg,INR 2350.00,INR 75764.00,BRD-NSK
T016406,10/14/2021, F02388 ,DELIVERY,Paddy (Rainfed),359 kg,INR 2350.00,INR 8436.50,BRD-NSK
T016407,07/01/2021,F02388,input,PPC,65 kgs,INR 654.11,INR 42517.15,BRD-NSK
T016408,06/28/2021,F02388,INPUT_PURCHASE,DAP,268 kg,INR 42.93,INR 11505.24,BRD-NSK
T016409,06/27/2021,F02388,I,Bio-pesticide,42 kg,INR 144.13,INR 6053.46,BRD-NSK
T016418,10/10/2021,F02392,delivery,Paddy,3295 kg,INR 2535.00,INR 83528.25,BRD-NSK
T016419,10/24/2021,f02392,DELIVERY,Paddy,"1,100.00 kgs",INR 2535.00,INR 27885.00,BRD-NSK
T016420,07/14/2021,F02392,I,Fertilizer,239 kgs,INR 40.83,INR 9758.37,BRD-NSK
T016421,06/08/2021, F02392 ,Input Purchase,FERTILIZER 50kg bag,174 kg,INR 46.92,₹ N/A,BRD-NSK
T016422,06/28/2021,F02392,I,DAP,264 kg,INR 31.03,INR 8191.92,BRD-NSK
T016431,10/04/2021,F02396,delivery,Paddy (Rainfed),896.00 kgs,INR 2365.00,INR 21190.40,BRD-NSK
T016432,06/07/2021,F02396,input,FERTILIZER 50kg bag,176 kg,INR 36.89,INR 6492.64,BRD-NSK
T016433,06/04/2021,F02396,Input Purchase,DAP,100 kg,INR 28.22,INR 2822.00,BRD-NSK
T016434,06/06/2021,F02396,Input Purchase,Fertilizer,200 kg,INR 45.43,INR 9086.00,BRD-NSK
T016460,10/23/2021,F02405,FPO_DELIVERY,Paddy (Rainfed),"1,493.00 kgs",INR 2355.00,INR 35160.15,BRD-NSK
T016461,11/10/2021,F02405,delivery,PADDY,"1,463.00 kgs",INR 2355.00,INR 34453.65,BRD-NSK
T016462,06/17/2021,F02405,Input Purchase,DAP,278 kgs,INR 49.25,INR 13691.50,BRD-NSK
T016463,06/26/2021,F02405,Input Purchase,Hybrid Seeds,257 kg,INR 78.61,INR 20202.77,BRD-NSK
T016474,11/29/2021,f02408,D,Sona Masoori Paddy,5193 kg,INR 2530.00,INR 131382.90,BRD-NSK
T016475,06/04/2021,F02408,INPUT_PURCHASE,Hybrid Seeds,29 kg,INR 47.16,INR 1367.64,BRD-NSK
T016476,07/06/2021,F02408,INPUT_PURCHASE,Seeds,98 kgs,INR 68.79,INR 6741.42,BRD-NSK
T016477,07/13/2021,F02408,I,DAP,155 kg,INR 54.97,INR 8520.35,BRD-NSK
T016478,07/10/2021,F02408,loan,Loan Repayment,,,INR 1800.00,BRD-NSK
T017042,03/28/2022,F01301,FPO_DELIVERY,Wheat,451 kg,INR 2655.00,INR 11974.05,BRD-NSK
T017043,03/25/2022, F01301 ,delivery,Wheat,"1,693.00 kgs",INR 2655.00,INR 44949.15,BRD-NSK
T017044,12/21/2021,F01301,FERT_PURCHASE,Bio-pesticide,319 kgs,INR 313.72,INR 100076.68,BRD-NSK
T017045,04/02/2022,F01301,loan,EMI,,,INR 7200.00,BRD-NSK
T017046,05/18/2022,F01301,LOAN_REPAY,Loan Repayment,,,INR 7400.00,BRD-NSK
T017047,03/14/2022,F01302,D,wheat,366.00 kgs,INR 2405.00,INR 8802.30,BRD-NSK
T017048,04/14/2022,F01302,DELIVERY,WHEAT,708.00 kgs,INR 2405.00,INR 17027.40,BRD-NSK
T017049,12/10/2021,F01302,FERT_PURCHASE,Seeds,193 kg,INR 126.33,INR 24381.69,BRD-NSK
T017050,01/05/2022,F01302,FERT_PURCHASE,Fertilizer,228 kgs,INR 52.93,INR 12068.04,BRD-NSK
T017051,12/21/2021,F01302,I,FERTILIZER 50kg bag,46 kgs,INR 29.02,INR 1334.92,BRD-NSK
T017052,12/10/2021,F01302,Input Purchase,Fertilizer,233 kgs,INR 57.80,INR 13467.40,BRD-NSK
T017053,04/16/2022,F01307,D,Lokwan Wheat,"1,218.00 kgs",INR 2575.00,INR 31363.50,BRD-NSK
T017054,05/15/2022,F01307,DELIVERY,wheat,"1,426.00 kgs",INR 2575.00,INR 36719.50,BRD-NSK
T017055,01/01/2022, F01307 ,input,SEEDS,213 kgs,INR 85.95,INR 18307.35,BRD-NSK
T017056,12/28/2021,f01307,I,FERTILIZER 50kg bag,104 kgs,INR 40.60,INR 4222.40,BRD-NSK
T017057,04/14/2022,F01308,Delivery,Wheat,5557 kg,INR 2245.00,INR 124754.65,BRD-NSK
T017058,12/24/2021,f01308,input,PPC,235 kgs,INR 234.66,INR 55145.10,BRD-NSK
T017059,12/07/2021,F01308,Input Purchase,PP chemicals,173 kgs,INR 127.03,INR 21976.19,BRD-NSK
T017060,12/12/2021,F01308,input,SEEDS,290 kgs,INR 124.61,INR 36136.90,BRD-NSK
T017061,03/19/2022,F01311,delivery,Lokwan Wheat,"1,364.00 kgs",INR 2690.00,INR 36691.60,BRD-NSK
T017062,03/10/2022,F01311,FPO_DELIVERY,Wheat,516 kg,INR 2690.00,INR 13880.40,BRD-NSK
T017063,12/17/2021,F01311,input,FERTILIZER 50kg bag,204 kg,INR 57.36,INR 11701.44,BRD-NSK
T017064,01/05/2022,F01311,INPUT_PURCHASE,FERTILIZER 50kg bag,306 kgs,INR 46.00,INR 14076.00,BRD-NSK
T017065,05/14/2022,F01312,D,Wheat,4790 kg,INR 2550.00,INR 122145.00,BRD-NSK
T017066,12/25/2021,F01312,Input Purchase,NPK 10:26:26,183 kg,INR 29.00,INR 5307.00,BRD-NSK
T017067,12/19/2021,F01312,INPUT_PURCHASE,SEEDS,41 kgs,INR 94.81,INR 3887.21,BRD-NSK
T017068,04/27/2022,F01317,delivery,WHEAT,4732 kg,INR 2530.00,INR 119719.60,BRD-NSK
T017069,12/30/2021,F01317,FERT_PURCHASE,Fertilizer,310 kg,INR 32.43,INR 10053.30,BRD-NSK
T017070,12/17/2021,F01317,loan,EMI,,,INR 7300.00,BRD-NSK
T017071,05/08/2022,F01319,D,WHEAT,4998 kg,INR 2390.00,INR 119452.20,BRD-NSK
T017072,12/24/2021,F01319,FERT_PURCHASE,SEEDS,51 kg,INR 96.51,INR 4922.01,BRD-NSK
T017073,12/25/2021,F01319,I,DAP,216 kg,INR 47.33,INR 10223.28,BRD-NSK
T017074,01/03/2022,F01319,INPUT_PURCHASE,SEEDS,70 kgs,INR 85.85,INR 6009.50,BRD-NSK
T017075,12/02/2021,F01319,INPUT_PURCHASE,SEEDS,273 kg,INR 71.70,INR 19574.10,BRD-NSK
T017076,12/01/2021,F01319,INPUT_PURCHASE,FERTILIZER 50kg bag,138 kg,INR 28.59,INR 3945.42,BRD-NSK
T017077,04/21/2022, F01320 ,FPO_DELIVERY,Lokwan Wheat,2524 kg,INR 2500.00,INR 63100.00,BRD-NSK
T017078,03/02/2022,F01320,FPO_DELIVERY,wheat,699 kg,INR 2500.00,INR 17475.00,BRD-NSK
T017079,12/08/2021,F01320,Input Purchase,PP chemicals,315 kg,INR 206.74,INR 65123.10,BRD-NSK
T017080,04/24/2022,F01322,D,wheat,1444 kg,INR 2325.00,INR 33573.00,BRD-NSK
T017081,04/16/2022,F01322,FPO_DELIVERY,WHEAT,331.00 kgs,INR 2325.00,INR 7695.75,BRD-NSK
T017082,04/15/2022,F01324,DELIVERY,wheat,"4,304.00 kgs",INR 2505.00,INR 107815.20,BRD-NSK
T017083,04/04/2022,F01324,Delivery,wheat,"1,701.00 kgs",INR 2505.00,INR 42610.05,BRD-NSK
T017084,01/03/2022,F01324,Input Purchase,Seeds,142 kg,INR 68.72,INR 9758.24,BRD-NSK
T017085,12/25/2021,F01324,input,Hybrid Seeds,67 kg,INR 84.10,INR 5634.70,BRD-NSK
T017086,04/01/2022,f01324,loan,EMI,,,INR 3600.00,BRD-NSK
T017087,04/25/2022,F01329,delivery,Wheat (Durum),"2,691.00 kgs",INR 2495.00,INR 67140.45,BRD-NSK
T017088,12/19/2021,F01329,input,Hybrid Seeds,259 kgs,INR 56.85,INR 14724.15,BRD-NSK
T017089,04/25/2022,F01331,Delivery,Wheat (Durum),"7,204.00 kgs",INR 2250.00,INR 162090.00,BRD-NSK
T017090,12/22/2021,F01331,Input Purchase,Seeds,188 kgs,INR 112.17,INR 21087.96,BRD-NSK
T017091,05/09/2022,F01340,delivery,WHEAT,3735 kg,INR 2505.00,INR 93561.75,BRD-NSK
T017092,04/27/2022,F01340,D,Wheat (Durum),"1,779.00 kgs",INR 2505.00,INR 44563.95,BRD-NSK
T017093,01/01/2022,F01340,INPUT_PURCHASE,DAP,181 kgs,INR 30.21,INR 5468.01,BRD-NSK
T017094,01/10/2022,F01340,INPUT_PURCHASE,Fertilizer,231 kg,INR 56.08,INR 12954.48,BRD-NSK
T017095,01/02/2022,F01340,input,Urea,298 kgs,INR 46.55,INR 13871.90,BRD-NSK
T017096,03/12/2022,F01342,DELIVERY,Wheat (Durum),"4,071.00 kgs",INR 2320.00,INR 94447.20,BRD-NSK
T017097,12/14/2021,F01342,INPUT_PURCHASE,DAP,309 kgs,INR 55.39,INR 17115.51,BRD-NSK
T017098,12/23/2021,f01342,FERT_PURCHASE,Urea,291 kg,INR 53.99,INR 15711.09,BRD-NSK
T017099,12/04/2021,F01342,I,NPK 10:26:26,181 kg,INR 40.74,INR 7373.94,BRD-NSK
T017100,03/07/2022,F01347,delivery,Wheat (Durum),"3,042.00 kgs",INR 2530.00,INR 76962.60,BRD-NSK
T017101,04/13/2022,F01348,DELIVERY,Wheat,"1,758.00 kgs",INR 2360.00,INR 41488.80,BRD-NSK
T017102,04/19/2022,F01348,Delivery,wheat,2048 kg,INR 2360.00,INR 48332.80,BRD-NSK
T017103,04/20/2022,F01350,DELIVERY,Wheat (Durum),173.00 kgs,INR 2400.00,INR 4152.00,BRD-NSK
T017104,04/26/2022,F01350,D,Lokwan Wheat,1515 kg,INR 2400.00,INR 36360.00,BRD-NSK
T017105,03/22/2022, F01352 ,FPO_DELIVERY,Lokwan Wheat,"4,704.00 kgs",INR 2555.00,INR 120187.20,BRD-NSK
T017106,12/21/2021,f01352,FERT_PURCHASE,Seeds,60 kg,INR 121.27,INR 7276.20,BRD-NSK
T017107,03/10/2022,F01360,delivery,Lokwan Wheat,807 kg,INR 2650.00,INR 21385.50,BRD-NSK
T017108,03/31/2022,F01360,D,Wheat (Durum),"1,526.00 kgs",INR 2650.00,INR 40439.00,BRD-NSK
T017109,01/12/2022,F01360,Input Purchase,Urea,103 kgs,INR 36.34,INR 3743.02,BRD-NSK
T017110,12/03/2021,F01360,FERT_PURCHASE,Seeds,146 kg,INR 59.08,INR 8625.68,BRD-NSK
T017111,12/30/2021,F01360,I,Bio-pesticide,189 kgs,INR 642.98,INR 121523.22,BRD-NSK
T017112,01/06/2022,F01360,INPUT_PURCHASE,DAP,216 kgs,INR 40.28,INR 8700.48,BRD-NSK
T017113,03/16/2022,f01362,DELIVERY,Wheat,"3,746.00 kgs",INR 2475.00,INR 92713.50,BRD-NSK
T017114,05/14/2022,F01362,Delivery,WHEAT,1886 kg,INR 2475.00,INR 46678.50,BRD-NSK
T017115,01/02/2022,F01362,INPUT_PURCHASE,Fertilizer,189 kgs,INR 48.78,INR 9219.42,BRD-NSK
T017116,12/05/2021,F01362,input,PPC,193 kg,INR 499.16,INR 96337.88,BRD-NSK
T017117,01/09/2022, F01362 ,INPUT_PURCHASE,Seeds,73 kgs,INR 74.94,INR 5470.62,BRD-NSK
T017118,04/23/2022,F01364,delivery,wheat,5116 kg,INR 2545.00,INR 130202.20,BRD-NSK
T017119,04/07/2022,F01364,DELIVERY,Wheat,807.00 kgs,INR 2545.00,INR 20538.15,BRD-NSK
T017120,01/13/2022,f01364,FERT_PURCHASE,PPC,287 kgs,INR 215.55,INR 61862.85,BRD-NSK
T017121,01/14/2022,F01364,FERT_PURCHASE,PP chemicals,248 kg,INR 595.18,INR 147604.64,BRD-NSK
T017122,04/13/2022,F01366,D,Lokwan Wheat,5541 kg,INR 2455.00,INR 136031.55,BRD-NSK
T017123,03/13/2022,F01366,DELIVERY,Lokwan Wheat,"1,298.00 kgs",INR 2455.00,INR 31865.90,BRD-NSK
T017124,12/22/2021,F01366,FERT_PURCHASE,SEEDS,174 kgs,INR 93.24,INR 16223.76,BRD-NSK
T017125,12/13/2021,F01366,input,SEEDS,88 kgs,INR 103.72,INR 9127.36,BRD-NSK
T017126,04/07/2022,F01369,FPO_DELIVERY,wheat,1685 kg,INR 2650.00,INR 44652.50,BRD-NSK
T017127,12/13/2021,F01369,I,PPC,187 kg,INR 217.53,INR 40678.11,BRD-NSK
T017128,01/08/2022,F01369,input,DAP,238 kgs,INR 44.08,INR 10491.04,BRD-NSK
T017129,12/31/2021,F01369,FERT_PURCHASE,Fertilizer,195 kgs,INR 37.67,INR 7345.65,BRD-NSK
T017130,12/14/2021,f01369,input,Fertilizer,143 kg,INR 50.04,INR 7155.72,BRD-NSK
T017131,05/09/2022,F01370,D,WHEAT,"4,604.00 kgs",INR 2400.00,INR 110496.00,BRD-NSK
T017132,04/30/2022,F01370,Delivery,Wheat (Durum),1519 kg,INR 2400.00,INR 36456.00,BRD-NSK
T017133,05/14/2022,F01376,D,WHEAT,1074 kg,INR 2505.00,INR 26903.70,BRD-NSK
T017134,03/30/2022,F01376,D,wheat,1169 kg,INR 2505.00,INR 29283.45,BRD-NSK
T017135,12/03/2021,F01376,I,Hybrid Seeds,215 kg,INR 111.16,INR 23899.40,BRD-NSK
T017136,01/04/2022,F01376,input,FERTILIZER 50kg bag,98 kg,INR 37.67,INR 3691.66,BRD-NSK
T017137,03/15/2022,F01378,D,wheat,"3,567.00 kgs",INR 2725.00,INR 97200.75,BRD-NSK
T017138,03/27/2022,F01378,D,WHEAT,"1,609.00 kgs",INR 2725.00,INR 43845.25,BRD-NSK
T017139,05/12/2022,F01378,DELIVERY,wheat,"1,492.00 kgs",INR 2725.00,INR 40657.00,BRD-NSK
T017140,12/23/2021,F01378,FERT_PURCHASE,NPK 10:26:26,46 kg,INR 34.03,INR 1565.38,BRD-NSK
T017141,01/03/2022,F01378,INPUT_PURCHASE,Urea,191 kg,INR 56.05,INR 10705.55,BRD-NSK
T017142,12/23/2021,F01378,Loan Repayment,EMI,,,INR 7400.00,BRD-NSK
T017143,04/17/2022,F01378,Loan Repayment,EMI,,,INR 2300.00,BRD-NSK
T017144,02/19/2022,F01378,LOAN_REPAY,EMI,,,INR 5200.00,BRD-NSK
T017145,03/08/2022,F01379,DELIVERY,Wheat (Durum),1895 kg,INR 2380.00,INR 45101.00,BRD-NSK
T017146,03/21/2022,f01379,Delivery,Wheat (Durum),898.00 kgs,INR 2380.00,INR 21372.40,BRD-NSK
T017147,01/07/2022,F01379,FERT_PURCHASE,DAP,149 kg,INR 51.22,INR 7631.78,BRD-NSK
T017148,05/23/2022,F01379,loan,EMI,,,INR 2200.00,BRD-NSK
T017149,04/17/2022,F01380,D,WHEAT,1811 kg,INR 2510.00,INR 45456.10,BRD-NSK
T017150,04/24/2022,F01380,Delivery,Wheat (Durum),124 kg,INR 2510.00,INR 3112.40,BRD-NSK
T017151,12/14/2021,F01380,input,Bio-pesticide,140 kgs,INR 607.31,INR 85023.40,BRD-NSK
T017152,12/13/2021,F01380,Input Purchase,SEEDS,184 kg,INR 45.76,INR 8419.84,BRD-NSK
T017153,04/08/2022,F01382,Delivery,WHEAT,"3,731.00 kgs",INR 2355.00,INR 87865.05,BRD-NSK
T017154,01/02/2022,F01382,loan,Loan Repayment,,,INR 2500.00,BRD-NSK
T017155,04/27/2022,F01382,LOAN_REPAY,EMI,,,INR 800.00,BRD-NSK
T017156,03/23/2022,F01384,D,Lokwan Wheat,4079 kg,INR 2615.00,INR 106665.85,BRD-NSK
T017157,04/26/2022,F01384,delivery,wheat,1017 kg,INR 2615.00,INR 26594.55,BRD-NSK
T017158,04/26/2022,F01384,Delivery,Wheat,214.00 kgs,INR 2615.00,INR 5596.10,BRD-NSK
T017159,01/15/2022,F01384,INPUT_PURCHASE,PPC,299 kgs,INR 420.65,INR 125774.35,BRD-NSK
T017160,01/04/2022,F01384,input,PP chemicals,273 kg,INR 696.79,INR 190223.67,BRD-NSK
T017161,03/22/2022,f01385,delivery,Lokwan Wheat,600.00 kgs,INR 2405.00,INR 14430.00,BRD-NSK
T017162,05/07/2022, F01385 ,FPO_DELIVERY,wheat,513 kg,INR 2405.00,INR 12337.65,BRD-NSK
T017163,03/03/2022,F01385,DELIVERY,Wheat,156.00 kgs,INR 2405.00,INR 3751.80,BRD-NSK
T017164,03/17/2022,F01386,DELIVERY,WHEAT,"1,216.00 kgs",INR 2490.00,INR 30278.40,BRD-NSK
T017165,04/06/2022,F01386,D,Lokwan Wheat,3109 kg,INR 2490.00,INR 77414.10,BRD-NSK
T017166,12/31/2021,f01386,I,DAP,133 kgs,INR 51.00,INR 6783.00,BRD-NSK
T017167,03/29/2022,F01390,FPO_DELIVERY,Wheat (Durum),"1,382.00 kgs",INR 2550.00,INR 35241.00,BRD-NSK
T017168,01/14/2022,F01390,input,Urea,82 kgs,INR 50.15,INR 4112.30,BRD-NSK
T017169,05/02/2022,F01391,D,WHEAT,45.00 kgs,INR 2410.00,INR 1084.50,BRD-NSK
T017170,03/28/2022,F01391,Delivery,Wheat (Durum),"3,047.00 kgs",INR 2410.00,₹ N/A,BRD-NSK
T017171,01/05/2022,F01391,INPUT_PURCHASE,Hybrid Seeds,130 kgs,INR 98.37,INR 12788.10,BRD-NSK
T017172,04/25/2022,F01393,Delivery,Wheat (Durum),"1,250.00 kgs",INR 2360.00,INR 29500.00,BRD-NSK
T017173,03/30/2022,F01393,FPO_DELIVERY,Lokwan Wheat,1114 kg,INR 2360.00,INR 26290.40,BRD-NSK
T017174,04/04/2022,F01393,Loan Repayment,Loan Repayment,,,INR 2200.00,BRD-NSK
T017175,03/31/2022, F01393 ,loan,Loan Repayment,,,INR 3200.00,BRD-NSK
T017176,12/17/2021,F01393,loan,Loan Repayment,,,INR 5000.00,BRD-NSK
T017177,03/30/2022,F01394,Delivery,Lokwan Wheat,5323 kg,INR 2480.00,INR 132010.40,BRD-NSK
T017178,03/19/2022,F01394,D,Wheat,"1,278.00 kgs",INR 2480.00,INR 31694.40,BRD-NSK
T017179,01/07/2022,F01394,input,DAP,265 kgs,INR 34.05,INR 9023.25,BRD-NSK
T017180,12/10/2021,f01394,input,FERTILIZER 50kg bag,236 kg,INR 38.25,INR 9027.00,BRD-NSK
T017181,12/05/2021,F01394,input,Seeds,237 kgs,INR 128.43,INR 30437.91,BRD-NSK
T017182,03/14/2022,F01395,Delivery,wheat,"1,460.00 kgs",INR 2505.00,INR 36573.00,BRD-NSK
T017183,12/04/2021,F01395,I,Seeds,234 kgs,INR 93.52,INR 21883.68,BRD-NSK
T017184,03/22/2022,f01396,delivery,Lokwan Wheat,5281 kg,INR 2360.00,INR 124631.60,BRD-NSK
T017185,04/11/2022,F01396,Delivery,Lokwan Wheat,694 kg,INR 2360.00,INR 16378.40,BRD-NSK
T017186,12/07/2021,F01396,I,PPC,145 kg,INR 693.48,INR 100554.60,BRD-NSK
T017187,03/13/2022,F01398,D,WHEAT,3618 kg,INR 2575.00,INR 93163.50,BRD-NSK
T017188,12/07/2021,F01398,Input Purchase,Bio-pesticide,189 kgs,INR 429.58,INR 81190.62,BRD-NSK
T017189,03/24/2022,F01400,FPO_DELIVERY,Lokwan Wheat,877.00 kgs,INR 2500.00,INR 21925.00,BRD-NSK
T017190,03/28/2022,F01400,D,Wheat,5112 kg,INR 2500.00,INR 127800.00,BRD-NSK
T017191,12/10/2021,F01400,INPUT_PURCHASE,Bio-pesticide,300 kgs,INR 491.56,INR 147468.00,BRD-NSK
T017192,03/13/2022,F01401,D,Lokwan Wheat,3580 kg,INR 2495.00,INR 89321.00,BRD-NSK
T017193,12/21/2021,F01401,input,Bio-pesticide,288 kg,INR 350.08,INR 100823.04,BRD-NSK
T017194,12/21/2021,F01401,input,Seeds,233 kg,INR 92.56,INR 21566.48,BRD-NSK
