txn_id,txn_date,farmer_id,txn_type,item,qty,rate_inr,amount_inr,gid
T015417,09/06/21,F01904,Input Purchase,Fertilizer,272 kg,Rs 57.48,"Rs 15,634.56",BRD-UJN
T015418,11/10/21, F01905 ,delivery,Soybean,13.33 quintals,"Rs 5,170.00","Rs 68,916.10",BRD-UJN
T015419,26/06/21,F01905,INPUT_PURCHASE,Fertilizer,96 kgs,Rs 38.79,"Rs 3,723.84",BRD-UJN
T015420,13/11/21,F01907,D,SOYABEAN,11.6 qtl,"Rs 4,980.00","Rs 57,967.20",BRD-UJN
T015421,12/11/21,F01907,Delivery,Soybean (Yellow),10.9 qtl,"Rs 4,980.00","Rs 54,481.20",BRD-UJN
T015422,09/06/21,F01907,Input Purchase,Urea,163 kgs,Rs 55.02,"Rs 8,968.26",BRD-UJN
T015423,13/07/21,F01907,INPUT_PURCHASE,SEEDS,102 kgs,Rs 62.31,"Rs 6,355.62",BRD-UJN
T015424,14/06/21,F01907,I,PP chemicals,65 kgs,Rs 645.88,"Rs 41,982.20",BRD-UJN
T015425,21/08/21,F01907,Loan Repayment,Loan Repayment,,,"Rs 5,100.00",BRD-UJN
T015426,23/08/21,f01907,LOAN_REPAY,Loan Repayment,,,"Rs 4,800.00",BRD-UJN
T015427,30/10/21,F01908,Delivery,Soybean,1784 kg,"Rs 5,370.00","Rs 95,800.80",BRD-UJN
T015428,25/07/21,F01908,LOAN_REPAY,EMI,,,"Rs 6,600.00",BRD-UJN
T015429,09/10/21,F01909,D,Soybean,42.2 qtl,"Rs 5,580.00","Rs 2,35,643.40",BRD-UJN
T015430,28/06/21,F01909,Input Purchase,Fertilizer,162 kg,Rs 57.20,"Rs 9,266.40",BRD-UJN
T015431,09/06/21,F01909,input,PPC,262 kg,Rs 248.13,"Rs 65,010.06",BRD-UJN
T015432,03/10/21, F01909 ,loan,EMI,,,"Rs 3,600.00",BRD-UJN
T015433,08/09/21,F01909,L,EMI,,,"Rs 3,200.00",BRD-UJN
T015434,08/06/21,F01909,Loan Repayment,Loan Repayment,,,"Rs 2,800.00",BRD-UJN
T016040,16/11/21,F02228,delivery,Soybean,1.63 t,"Rs 5,035.00","Rs 81,869.10",BRD-UJN
T016041,02/10/21,F02228,D,soya,277.00 kgs,"Rs 5,035.00","Rs 13,946.95",BRD-UJN
T016055,20/11/21,F02239,FPO_DELIVERY,Soybean (Yellow),24.90 quintals,"Rs 5,085.00","Rs 1,26,616.50",BRD-UJN
T016056,22/06/21,F02239,FERT_PURCHASE,Hybrid Seeds,275 kg,Rs 46.35,"Rs 12,746.25",BRD-UJN
T016057,18/06/21, F02239 ,Input Purchase,PP chemicals,197 kgs,Rs 531.89,"Rs 1,04,782.33",BRD-UJN
T016058,15/06/21,f02239,Input Purchase,Bio-pesticide,105 kg,Rs 381.17,"Rs 40,022.85",BRD-UJN
T016065,14/11/21,F02242,DELIVERY,Soybean,0.92 t,"Rs 5,295.00","Rs 48,449.25",BRD-UJN
T016066,19/10/21,f02242,Delivery,SOYABEAN,1347 kg,"Rs 5,295.00","Rs 71,323.65",BRD-UJN
T016132,14/11/21,F02274,delivery,SOYABEAN,3.35 quintals,"Rs 5,265.00","Rs 17,637.75",BRD-UJN
T016133,24/11/21,F02274,D,Soybean (Yellow),422 kg,"Rs 5,265.00","Rs 22,218.30",BRD-UJN
T016134,22/06/21,F02274,I,PPC,240 kg,Rs 441.92,"Rs 1,06,060.80",BRD-UJN
T016135,30/06/21,F02274,FERT_PURCHASE,PPC,166 kgs,Rs 310.22,"Rs 51,496.52",BRD-UJN
T016136,23/06/21,F02274,INPUT_PURCHASE,NPK 10:26:26,76 kgs,Rs 35.80,"Rs 2,720.80",BRD-UJN
T016151,19/11/21,F02282,delivery,Soybean (Yellow),1.5 qtl,"Rs 4,885.00","Rs 7,180.95",BRD-UJN
T016152,05/10/21,F02282,delivery,Soybean (Yellow),0.34 MT,"Rs 4,885.00","Rs 16,657.85",BRD-UJN
T016153,28/06/21,F02282,Input Purchase,Bio-pesticide,152 kgs,Rs 675.47,"Rs 1,02,671.44",BRD-UJN
T016191,08/11/21,F02304,FPO_DELIVERY,SOYABEAN,363.00 kgs,"Rs 5,200.00","Rs 18,876.00",BRD-UJN
T016192,11/10/21,F02304,D,soya,2465 kg,"Rs 5,200.00","Rs 1,28,180.00",BRD-UJN
T016193,14/11/21,F02304,Delivery,SOYABEAN,5.25 q,"Rs 5,200.00","Rs 27,300.00",BRD-UJN
T016194,29/06/21,F02304,I,Fertilizer,214 kg,Rs 58.82,"Rs 12,587.48",BRD-UJN
T016195,04/10/21,F02304,LOAN_REPAY,Loan Repayment,,,"Rs 2,700.00",BRD-UJN
T016217,12/10/21, F02310 ,FPO_DELIVERY,Soybean (Yellow),837.00 kgs,"Rs 5,350.00","Rs 44,779.50",BRD-UJN
T016218,26/11/21,F02310,FPO_DELIVERY,Soybean,1560 kg,"Rs 5,350.00","Rs 83,460.00",BRD-UJN
T016219,12/06/21,F02310,I,NPK 10:26:26,192 kg,Rs 48.09,"Rs 9,233.28",BRD-UJN
T016220,15/06/21,F02310,I,Fertilizer,297 kg,Rs 31.44,"Rs 9,337.68",BRD-UJN
T016221,29/06/21,F02310,Input Purchase,FERTILIZER 50kg bag,240 kg,Rs 46.20,"Rs 11,088.00",BRD-UJN
T016222,04/06/21, F02310 ,I,Urea,196 kg,Rs 52.78,"Rs 10,344.88",BRD-UJN
T016223,09/06/21,F02310,I,Urea,208 kg,Rs 43.75,"Rs 9,100.00",BRD-UJN
T016224,31/10/21,F02313,Delivery,Soybean (Yellow),131.00 kgs,"Rs 5,635.00","Rs 7,381.85",BRD-UJN
T016225,16/11/21,F02313,delivery,soya,16.60 q,"Rs 5,635.00","Rs 93,541.00",BRD-UJN
T016226,15/06/21,F02313,INPUT_PURCHASE,PPC,240 kg,Rs 436.54,"Rs 1,04,769.60",BRD-UJN
T016227,02/07/21,F02313,Loan Repayment,Loan Repayment,,,"Rs 5,800.00",BRD-UJN
T016250,13/11/21,F02325,D,SOYABEAN,2.94 quintals,"Rs 5,290.00","Rs 15,552.60",BRD-UJN
T016251,25/10/21,f02325,D,SOYABEAN,105 kg,"Rs 5,290.00","Rs 5,554.50",BRD-UJN
T016252,01/11/21,F02325,Delivery,Soybean (Yellow),17.80 q,"Rs 5,290.00","Rs 94,162.00",BRD-UJN
T016253,12/07/21,F02325,INPUT_PURCHASE,FERTILIZER 50kg bag,225 kgs,Rs 49.02,"Rs 11,029.50",BRD-UJN
T016270,20/10/21,F02336,Delivery,soya,9.87 quintals,"Rs 5,475.00","Rs 54,038.25",BRD-UJN
T016271,08/07/21,F02336,I,NPK 10:26:26,110 kg,Rs 46.89,"Rs 5,157.90",BRD-UJN
T016272,13/06/21,F02336,FERT_PURCHASE,PPC,149 kgs,Rs 394.18,"Rs 58,732.82",BRD-UJN
T016273,15/06/21,F02336,input,SEEDS,251 kgs,Rs 118.36,"Rs 29,708.36",BRD-UJN
T016274,32/01/2022,F02336,INPUT_PURCHASE,Hybrid Seeds,262 kgs,Rs 63.01,"Rs 16,508.62",BRD-UJN
T016275,14/10/21,F02338,FPO_DELIVERY,Soybean,22.8 qtl,"Rs 5,395.00","Rs 1,22,898.10",BRD-UJN
T016276,18/11/21,F02338,Delivery,Soybean (Yellow),184 kg,"Rs 5,395.00","Rs 9,926.80",BRD-UJN
T016277,02/07/21,F02338,INPUT_PURCHASE,DAP,131 kgs,Rs 32.18,"Rs 4,215.58",BRD-UJN
T016278,07/06/21,f02338,FERT_PURCHASE,Fertilizer,45 kg,Rs 52.71,"Rs 2,371.95",BRD-UJN
T016281,12/11/21,f02340,delivery,Soybean,45.7 qtl,"Rs 5,690.00","Rs 2,59,976.10",BRD-UJN
T016282,09/07/21,F02340,FERT_PURCHASE,PPC,214 kg,Rs 424.32,"Rs 90,804.48",BRD-UJN
T016290,02/10/21,F02345,DELIVERY,Soybean (Yellow),6.19 q,"Rs 5,485.00","Rs 33,952.15",BRD-UJN
T016291,21/10/21,F02345,delivery,SOYABEAN,0.70 q,"Rs 5,485.00","Rs 3,839.50",BRD-UJN
T016300,30/10/21,f02349,Delivery,soya,15.9 qtl,"Rs 5,650.00","Rs 89,948.00",BRD-UJN
T016301,01/11/21, F02349 ,Delivery,soya,2536 kg,"Rs 5,650.00","Rs 1,43,284.00",BRD-UJN
T016302,10/07/21,F02349,Input Purchase,FERTILIZER 50kg bag,239 kgs,Rs 41.16,"Rs 9,837.24",BRD-UJN
T016303,14/07/21, F02349 ,INPUT_PURCHASE,Fertilizer,169 kg,Rs 28.01,"Rs 4,733.69",BRD-UJN
T016304,06/06/21,F02349,Input Purchase,DAP,293 kg,Rs 51.35,"Rs 15,045.55",BRD-UJN
T016305,03/06/21,F02349,INPUT_PURCHASE,Fertilizer,139 kgs,Rs 35.71,"Rs 4,963.69",BRD-UJN
T016306,07/07/21,f02349,FERT_PURCHASE,DAP,42 kgs,Rs 35.45,"Rs 1,488.90",BRD-UJN
T016311,09/10/21,F02354,FPO_DELIVERY,SOYABEAN,"1,737.00 kgs","Rs 5,220.00","Rs 90,671.40",BRD-UJN
T016312,04/10/21,F02354,DELIVERY,Soybean,"1,048.00 kgs","Rs 5,220.00","Rs 54,705.60",BRD-UJN
T016313,02/07/21,f02354,input,DAP,185 kgs,Rs 44.72,"Rs 8,273.20",BRD-UJN
T016338,22/10/21,F02366,FPO_DELIVERY,Soybean,"3,894.00 kgs","Rs 5,640.00","Rs 2,19,621.60",BRD-UJN
T016339,31/10/21,F02366,Delivery,SOYABEAN,804.00 kgs,"Rs 5,640.00","Rs 45,345.60",BRD-UJN
T016367,23/10/21,F02376,DELIVERY,Soybean,1.82 quintals,"Rs 4,920.00","Rs 8,954.40",BRD-UJN
T016368,25/10/21, F02376 ,FPO_DELIVERY,SOYABEAN,390 kg,"Rs 4,920.00","Rs 19,188.00",BRD-UJN
T016369,08/11/21,F02376,Delivery,SOYABEAN,219 kg,"Rs 4,920.00","Rs 10,774.80",BRD-UJN
T016370,12/06/21,F02376,INPUT_PURCHASE,DAP,299 kg,Rs 58.72,"Rs 17,557.28",BRD-UJN
T016371,23/11/21,F02377,FPO_DELIVERY,Soybean,6.04 q,"Rs 5,210.00","Rs 31,468.40",BRD-UJN
T016372,12/07/21,F02377,I,PP chemicals,32 kgs,Rs 441.07,"Rs 14,114.24",BRD-UJN
T016444,05/10/21,F02399,D,soya,635.00 kgs,"Rs 5,450.00","Rs 34,607.50",BRD-UJN
T016445,12/06/21,f02399,Input Purchase,Bio-pesticide,225 kg,Rs 466.36,"Rs 1,04,931.00",BRD-UJN
T016485,28/10/21,F02411,Delivery,soya,"2,097.00 kgs","Rs 5,885.00","Rs 1,23,408.45",BRD-UJN
T017688,22/04/22,F01764,FPO_DELIVERY,Wheat,14.80 q,"Rs 2,485.00","Rs 36,778.00",BRD-UJN
T017689,06/12/21,F01764,INPUT_PURCHASE,Hybrid Seeds,158 kgs,Rs 62.64,"Rs 9,897.12",BRD-UJN
T017690,28/12/21,F01764,I,FERTILIZER 50kg bag,54 kgs,Rs 28.61,"Rs 1,544.94",BRD-UJN
T017691,24/12/21,F01764,FERT_PURCHASE,Urea,103 kgs,Rs 50.41,"Rs 5,192.23",BRD-UJN
T017692,26/12/21,F01764,INPUT_PURCHASE,SEEDS,172 kg,Rs 85.74,"Rs 14,747.28",BRD-UJN
T017693,07/01/22,f01764,I,SEEDS,118 kgs,Rs 121.44,"Rs 14,329.92",BRD-UJN
T017694,12/01/22,F01764,I,NPK 10:26:26,231 kg,Rs 48.79,"Rs 11,270.49",BRD-UJN
T017695,31/03/22,F01765,delivery,Wheat,7108 kg,"Rs 2,615.00","Rs 1,85,874.20",BRD-UJN
T017696,28/12/21, F01765 ,FERT_PURCHASE,PP chemicals,216 kg,Rs 631.49,"Rs 1,36,401.84",BRD-UJN
T017697,24/12/21,F01765,input,NPK 10:26:26,139 kgs,Rs 49.17,"Rs 6,834.63",BRD-UJN
T017698,09/04/22,F01772,FPO_DELIVERY,Wheat,2257 kg,"Rs 2,470.00","Rs 55,747.90",BRD-UJN
T017699,29/03/22,F01772,DELIVERY,Lokwan Wheat,"1,558.00 kgs","Rs 2,470.00","Rs 38,482.60",BRD-UJN
T017700,12/12/21,F01772,input,Hybrid Seeds,91 kgs,Rs 86.15,"Rs 7,839.65",BRD-UJN
T017701,17/03/22,F01774,delivery,WHEAT,4.38 t,"Rs 2,555.00","Rs 1,11,806.80",BRD-UJN
T017702,15/12/21,f01774,I,Hybrid Seeds,297 kg,Rs 71.18,"Rs 21,140.46",BRD-UJN
T017703,02/12/21,F01774,I,NPK 10:26:26,193 kgs,Rs 41.57,"Rs 8,023.01",BRD-UJN
T017704,04/03/22,F01779,DELIVERY,Wheat,48.7 qtl,"Rs 2,535.00","Rs 1,23,353.10",BRD-UJN
T017705,03/12/21,F01779,INPUT_PURCHASE,SEEDS,128 kg,Rs 85.31,"Rs 10,919.68",BRD-UJN
T017706,16/12/21,F01779,FERT_PURCHASE,DAP,89 kgs,Rs 51.06,"Rs 4,544.34",BRD-UJN
T017707,03/12/21,F01779,FERT_PURCHASE,Hybrid Seeds,66 kgs,Rs 63.93,"Rs 4,219.38",BRD-UJN
T017708,06/01/22,F01779,input,Urea,243 kg,Rs 47.47,"Rs 11,535.21",BRD-UJN
T017709,03/03/22,F01781,Delivery,Wheat (Durum),"4,567.00 kgs","Rs 2,215.00","Rs 1,01,159.05",BRD-UJN
T017710,14/12/21,F01781,INPUT_PURCHASE,Seeds,73 kg,Rs 91.02,"Rs 6,644.46",BRD-UJN
T017711,26/04/22,F01782,D,WHEAT,8.73 MT,"Rs 2,410.00","Rs 2,10,489.40",BRD-UJN
T017712,22/04/22,f01782,DELIVERY,wheat,833 kg,"Rs 2,410.00","Rs 20,075.30",BRD-UJN
T017713,08/03/22,F01783,DELIVERY,WHEAT,0.27 quintals,"Rs 2,610.00",Rs 704.70,BRD-UJN
T017714,24/03/22,F01783,DELIVERY,Wheat (Durum),"2,010.00 kgs","Rs 2,610.00","Rs 52,461.00",BRD-UJN
T017715,21/04/22,F01783,delivery,Bengal Gram,5.0 qtl,"Rs 6,490.00","Rs 32,320.20",BRD-UJN
T017716,16/04/22,F01783,FPO_DELIVERY,GRAM (Chana),236 kg,"Rs 6,490.00","Rs 15,316.40",BRD-UJN
T017717,06/12/21,F01783,Input Purchase,DAP,64 kg,Rs 41.72,"Rs 2,670.08",BRD-UJN
T017718,19/12/21,F01783,Input Purchase,NPK 10:26:26,121 kg,Rs 41.09,"Rs 4,971.89",BRD-UJN
T017719,19/04/22,F01784,delivery,wheat,12.0 qtl,"Rs 2,500.00","Rs 29,900.00",BRD-UJN
T017720,16/04/22,F01784,delivery,Lokwan Wheat,12.30 quintals,"Rs 2,500.00","Rs 30,750.00",BRD-UJN
T017721,15/03/22,F01784,D,chana,441 kg,"Rs 6,360.00","Rs 28,047.60",BRD-UJN
T017722,10/04/22,F01784,FPO_DELIVERY,chana,5.61 quintals,"Rs 6,360.00","Rs 35,679.60",BRD-UJN
T017723,14/05/22,F01784,FPO_DELIVERY,chana,0.3 qtl,"Rs 6,360.00","Rs 1,908.00",BRD-UJN
T017724,21/12/21,F01784,FERT_PURCHASE,Fertilizer,153 kg,Rs 44.74,"Rs 6,845.22",BRD-UJN
T017725,15/01/22,F01784,I,Seeds,313 kgs,Rs 61.69,"Rs 19,308.97",BRD-UJN
T017726,17/12/21,F01784,input,Fertilizer,100 kgs,Rs 51.60,"Rs 5,160.00",BRD-UJN
T017727,07/12/21,F01784,Input Purchase,Hybrid Seeds,40 kg,Rs 118.07,"Rs 4,722.80",BRD-UJN
T017728,08/04/22,F01786,DELIVERY,Wheat (Durum),"4,431.00 kgs","Rs 2,435.00","Rs 1,07,894.85",BRD-UJN
T017729,17/03/22,F01786,delivery,wheat,0.25 MT,"Rs 2,435.00","Rs 5,965.75",BRD-UJN
T017730,01/03/22,F01786,L,Loan Repayment,,,"Rs 5,400.00",BRD-UJN
T017731,09/05/22, F01787 ,D,WHEAT,10.89 quintals,"Rs 2,570.00","Rs 27,987.30",BRD-UJN
T017732,31/03/22,f01787,FPO_DELIVERY,Wheat (Durum),30.4 qtl,"Rs 2,570.00","Rs 77,999.50",BRD-UJN
T017733,12/02/22,F01787,LOAN_REPAY,Loan Repayment,,,"Rs 3,700.00",BRD-UJN
T017734,07/04/22, F01788 ,Delivery,WHEAT,40.24 q,"Rs 2,585.00","Rs 1,04,020.40",BRD-UJN
T017735,17/03/22,F01788,delivery,Wheat,8525 kg,"Rs 2,585.00","Rs 2,20,371.25",BRD-UJN
T017736,25/12/21, F01788 ,Input Purchase,PP chemicals,268 kgs,Rs 201.85,"Rs 54,095.80",BRD-UJN
T017737,01/05/22,F01791,delivery,Wheat,886 kg,"Rs 2,540.00","Rs 22,504.40",BRD-UJN
T017738,20/03/22,F01791,delivery,Lokwan Wheat,30.23 q,"Rs 2,540.00","Rs 76,784.20",BRD-UJN
T017739,20/12/21,F01791,I,SEEDS,312 kgs,Rs 106.22,"Rs 33,140.64",BRD-UJN
T017740,12/01/22,f01791,FERT_PURCHASE,FERTILIZER 50kg bag,176 kgs,Rs 49.91,"Rs 8,784.16",BRD-UJN
T017741,23/12/21,F01791,INPUT_PURCHASE,Fertilizer,262 kg,Rs 45.25,"Rs 11,855.50",BRD-UJN
T017742,27/04/22,F01791,L,EMI,,,"Rs 5,000.00",BRD-UJN
T017743,15/01/22,F01791,loan,Loan Repayment,,,"Rs 2,600.00",BRD-UJN
T017744,20/03/22,f01794,delivery,WHEAT,"1,450.00 kgs","Rs 2,475.00","Rs 35,887.50",BRD-UJN
T017745,04/01/22,F01794,INPUT_PURCHASE,Seeds,176 kgs,Rs 122.72,"Rs 21,598.72",BRD-UJN
T017746,20/12/21,F01794,input,DAP,105 kg,Rs 58.47,"Rs 6,139.35",BRD-UJN
T017747,20/12/21,F01794,INPUT_PURCHASE,Fertilizer,36 kg,Rs 28.51,"Rs 1,026.36",BRD-UJN
T017748,12/05/22,F01798,Delivery,WHEAT,103.16 quintals,"Rs 2,300.00","Rs 2,37,268.00",BRD-UJN
T017749,08/12/21,F01798,input,Seeds,237 kgs,Rs 55.70,"Rs 13,200.90",BRD-UJN
T017750,22/04/22,F01800,DELIVERY,wheat,1736 kg,"Rs 2,350.00","Rs 40,796.00",BRD-UJN
T017751,11/04/22,F01800,D,WHEAT,7.85 quintals,"Rs 2,350.00","Rs 18,447.50",BRD-UJN
T017752,11/04/22,F01801,delivery,WHEAT,32.84 q,"Rs 2,355.00","Rs 77,338.20",BRD-UJN
T017753,15/01/22,f01801,input,PP chemicals,60 kgs,Rs 242.25,"Rs 14,535.00",BRD-UJN
T017754,05/04/22,F01803,FPO_DELIVERY,Lokwan Wheat,10382 kg,"Rs 2,435.00","Rs 2,52,801.70",BRD-UJN
T017755,23/12/21,F01803,Input Purchase,Fertilizer,261 kgs,Rs 57.49,"Rs 15,004.89",BRD-UJN
T017756,24/12/21,F01803,input,PP chemicals,32 kgs,Rs 489.70,"Rs 15,670.40",BRD-UJN
T017757,10/03/22,F01805,DELIVERY,wheat,"3,261.00 kgs","Rs 2,515.00","Rs 82,014.15",BRD-UJN
T017758,06/05/22, F01805 ,D,Lokwan Wheat,209.00 kgs,"Rs 2,515.00","Rs 5,256.35",BRD-UJN
T017759,29/12/21,f01805,INPUT_PURCHASE,NPK 10:26:26,79 kg,Rs 29.62,"Rs 2,339.98",BRD-UJN
T017760,15/12/21,F01805,I,FERTILIZER 50kg bag,184 kg,Rs 55.73,"Rs 10,254.32",BRD-UJN
T017761,18/12/21,F01805,INPUT_PURCHASE,FERTILIZER 50kg bag,88 kgs,Rs 43.59,"Rs 3,835.92",BRD-UJN
T017762,11/01/22, F01805 ,INPUT_PURCHASE,Hybrid Seeds,279 kg,Rs 120.26,"Rs 33,552.54",BRD-UJN
T017763,29/04/22,F01806,DELIVERY,Wheat,31.53 q,"Rs 2,390.00","Rs 75,356.70",BRD-UJN
T017764,05/01/22,F01806,I,PPC,274 kgs,Rs 465.94,"Rs 1,27,667.56",BRD-UJN
T017765,07/12/21,F01806,FERT_PURCHASE,Seeds,290 kg,Rs 102.80,"Rs 29,812.00",BRD-UJN
T017766,31/12/21,,Input Purchase,Bio-pesticide,197 kg,Rs 462.89,"Rs 91,189.33",BRD-UJN
T017767,10/01/22,F01806,INPUT_PURCHASE,Seeds,127 kg,Rs 109.56,"Rs 13,914.12",BRD-UJN
T017768,02/04/22,f01808,DELIVERY,Wheat (Durum),8.80 quintals,"Rs 2,630.00","Rs 23,144.00",BRD-UJN
T017769,25/04/22,F01808,FPO_DELIVERY,Wheat,51.40 q,"Rs 2,630.00","Rs 1,35,182.00",BRD-UJN
T017770,07/04/22,F01808,Delivery,Bengal Gram,"1,577.00 kgs","Rs 6,665.00","Rs 1,05,107.05",BRD-UJN
T017771,25/04/22,F01808,delivery,GRAM (Chana),773.00 kgs,"Rs 6,665.00","Rs 51,520.45",BRD-UJN
T017772,14/12/21,F01808,Input Purchase,DAP,202 kg,Rs 37.90,"Rs 7,655.80",BRD-UJN
T017773,02/01/22,F01808,FERT_PURCHASE,Bio-pesticide,181 kgs,Rs 292.34,"Rs 52,913.54",BRD-UJN
T017774,22/12/21,F01808,Input Purchase,DAP,59 kg,Rs 43.82,"Rs 2,585.38",BRD-UJN
T017775,28/12/21,F01808,FERT_PURCHASE,Hybrid Seeds,234 kgs,Rs 125.75,"Rs 29,425.50",BRD-UJN
T017776,28/04/22,F01809,Delivery,WHEAT,4.35 MT,"Rs 2,455.00","Rs 1,06,694.30",BRD-UJN
T017777,08/04/22,F01809,Delivery,Wheat (Durum),3301 kg,"Rs 2,455.00","Rs 81,039.55",BRD-UJN
T017778,09/05/22,F01815,D,wheat,"1,667.00 kgs","Rs 2,695.00","Rs 44,925.65",BRD-UJN
T017779,14/04/22,F01815,DELIVERY,chana,0.47 MT,"Rs 6,120.00","Rs 28,641.60",BRD-UJN
T017780,13/05/22, F01815 ,Delivery,chana,185.00 kgs,"Rs 6,120.00","Rs 11,322.00",BRD-UJN
T017781,07/12/21,F01815,INPUT_PURCHASE,NPK 10:26:26,138 kg,Rs 29.03,"Rs 4,006.14",BRD-UJN
T017782,23/12/21,F01815,input,PPC,300 kg,Rs 639.18,"Rs 1,91,754.00",BRD-UJN
T017783,23/03/22,F01815,loan,EMI,,,"Rs 4,100.00",BRD-UJN
T017784,05/03/22,F01817,DELIVERY,Wheat,15.74 q,"Rs 2,485.00","Rs 39,113.90",BRD-UJN
T017785,10/04/22,F01817,DELIVERY,GRAM (Chana),574 kg,"Rs 5,960.00","Rs 34,210.40",BRD-UJN
T017786,10/12/21,F01817,input,Bio-pesticide,102 kgs,Rs 516.44,"Rs 52,676.88",BRD-UJN
T017787,14/12/21,F01817,INPUT_PURCHASE,SEEDS,193 kgs,Rs 89.11,"Rs 17,198.23",BRD-UJN
T017788,11/12/21,F01817,input,Fertilizer,230 kgs,Rs 39.54,"Rs 9,094.20",BRD-UJN
T017789,18/12/21,F01817,I,SEEDS,64 kgs,Rs 53.06,"Rs 3,395.84",BRD-UJN
T017790,30/03/22, F01817 ,loan,Loan Repayment,,,"Rs 6,900.00",BRD-UJN
T017791,11/02/22,F01817,L,Loan Repayment,,,"Rs 2,200.00",BRD-UJN
T017792,29/01/22,F01817,Loan Repayment,Loan Repayment,,,"Rs 6,300.00",BRD-UJN
T017793,30/04/22,F01818,FPO_DELIVERY,WHEAT,56.39 quintals,"Rs 2,500.00","Rs 1,40,975.00",BRD-UJN
T017794,25/04/22,F01818,FPO_DELIVERY,Lokwan Wheat,165.00 kgs,"Rs 2,500.00","Rs 4,125.00",BRD-UJN
T017795,11/04/22, F01818 ,FPO_DELIVERY,chana,"1,290.00 kgs","Rs 6,425.00","Rs 82,882.50",BRD-UJN
T017796,18/03/22,F01823,FPO_DELIVERY,Wheat (Durum),419.00 kgs,"Rs 2,415.00","Rs 10,118.85",BRD-UJN
T017797,05/05/22, F01823 ,DELIVERY,Wheat (Durum),1048 kg,"Rs 2,415.00","Rs 25,309.20",BRD-UJN
T017798,11/03/22,F01823,D,Bengal Gram,115.00 kgs,"Rs 6,305.00","Rs 7,250.75",BRD-UJN
T017799,30/04/22,F01823,Delivery,GRAM (Chana),0.9 qtl,"Rs 6,305.00","Rs 5,485.35",BRD-UJN
T017800,21/03/22,F01823,D,Gram,3.50 q,"Rs 6,305.00","Rs 22,067.50",BRD-UJN
T017801,10/03/22,F01825,FPO_DELIVERY,Wheat,69.80 quintals,"Rs 2,380.00","Rs 1,66,124.00",BRD-UJN
T017802,30/03/22,F01825,delivery,Wheat (Durum),1.26 t,"Rs 2,380.00","Rs 30,035.60",BRD-UJN
T017803,26/12/21,F01825,I,Bio-pesticide,236 kg,Rs 658.67,"Rs 1,55,446.12",BRD-UJN
T017804,31/01/22,F01825,loan,Loan Repayment,,,"Rs 6,700.00",BRD-UJN
T017805,10/02/22,F01825,Loan Repayment,Loan Repayment,,,"Rs 2,300.00",BRD-UJN
T017806,29/03/22,F01829,D,Wheat,4.57 t,"Rs 2,330.00","Rs 1,06,481.00",BRD-UJN
T017807,19/03/22,f01829,FPO_DELIVERY,WHEAT,0.55 q,"Rs 2,330.00","Rs 1,281.50",BRD-UJN
T017808,15/12/21,F01829,FERT_PURCHASE,SEEDS,162 kg,Rs 121.45,"Rs 19,674.90",BRD-UJN
T017809,11/01/22,F01829,input,PPC,88 kgs,Rs 593.61,"Rs 52,237.68",BRD-UJN
T017810,04/03/22,F01831,Delivery,wheat,4.23 MT,"Rs 2,515.00","Rs 1,06,283.90",BRD-UJN
T017811,02/05/22,F01831,D,Wheat (Durum),5.8 qtl,"Rs 2,515.00","Rs 14,712.75",BRD-UJN
T017812,02/03/22,F01833,Delivery,wheat,1101 kg,"Rs 2,480.00","Rs 27,304.80",BRD-UJN
T017813,07/05/22,F01833,DELIVERY,WHEAT,"2,187.00 kgs","Rs 2,480.00","Rs 54,237.60",BRD-UJN
T017814,14/03/22,F01833,Delivery,Bengal Gram,"1,069.00 kgs","Rs 6,415.00","Rs 68,576.35",BRD-UJN
T017815,08/12/21,f01833,INPUT_PURCHASE,Urea,69 kg,Rs 59.56,"Rs 4,109.64",BRD-UJN
T017816,15/12/21,F01833,INPUT_PURCHASE,Hybrid Seeds,269 kg,Rs 122.16,"Rs 32,861.04",BRD-UJN
T017817,22/12/21,F01833,input,Bio-pesticide,53 kgs,Rs 583.09,"Rs 30,903.77",BRD-UJN
T017818,25/03/22,F01837,D,Wheat (Durum),4.5 qtl,"Rs 2,470.00","Rs 11,016.20",BRD-UJN
T017819,18/03/22,F01837,Delivery,Wheat,14.77 q,"Rs 2,470.00","Rs 36,481.90",BRD-UJN
T017820,19/12/21,F01837,I,DAP,229 kgs,Rs 42.52,"Rs 9,737.08",BRD-UJN
T017821,10/12/21,F01837,I,Urea,299 kg,Rs 56.19,"Rs 16,800.81",BRD-UJN
T017822,11/04/22,F01838,FPO_DELIVERY,Wheat (Durum),65.17 quintals,"Rs 2,600.00","Rs 1,69,442.00",BRD-UJN
T017823,01/12/21,F01838,Input Purchase,NPK 10:26:26,221 kg,Rs 52.58,"Rs 11,620.18",BRD-UJN
T017824,29/12/21,F01838,Input Purchase,Fertilizer,276 kgs,Rs 47.08,"Rs 12,994.08",BRD-UJN
T017825,17/04/22,F01839,delivery,Wheat,35.29 q,"Rs 2,265.00","Rs 79,931.85",BRD-UJN
T017826,14/01/22,F01839,INPUT_PURCHASE,PP chemicals,211 kgs,Rs 660.77,"Rs 1,39,422.47",BRD-UJN
T017827,07/01/22,F01839,I,Urea,260 kgs,Rs 48.25,"Rs 12,545.00",BRD-UJN
